selection_version,selection_rule_id,date,year,observation_method,product_level,reflectance_quantity,source_product_id,paired_l2a_product_id,source_alignment_status,frozen_scl_gate_pass,l2a_representative_status,l1c_pairing_status,exact_three_method_source_alignment,method_product_available,required_qa_complete,source_failure_reason,minimum_valid_pixels,window_pixel_count,diagnostic_flags_exclusionary,mci_wavelength_source,NDCI_valid_pixel_count,NDCI_median,ndci_observation_eligible,ndci_selection_status,MCI_valid_pixel_count,MCI_median,mci_observation_eligible,mci_selection_status,common_B456_valid_count,common_b456_observation_eligible,common_b456_selection_status,selection_chlf_used,analysis_version,reference_date_match,CHLF,PRESENCE_ICE,open_water,measurement_regime,reference_analysis_eligible,ndci_method_specific_support,ndci_matchup_status,ndci_primary_common_support,mci_method_specific_support,mci_matchup_status,mci_primary_common_support
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-21,2021,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.25647,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-21,2021,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.25647,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-21,2021,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.25647,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-23,2021,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.90508,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-23,2021,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.90508,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-23,2021,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.90508,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-26,2021,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.35447,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-26,2021,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.35447,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-26,2021,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.35447,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-28,2021,L1C,L1C,TOA,S2B_MSIL1C_20210528T100559_N0500_R022_T34VCM_20230227T022353,S2B_MSIL2A_20210528T100559_N0500_R022_T34VCM_20230227T082312,exact_unique,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.10040160642570282,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0011050000000000018,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.58319,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-28,2021,L2A,L2A,BOA,S2B_MSIL2A_20210528T100559_N0500_R022_T34VCM_20230227T082312,S2B_MSIL2A_20210528T100559_N0500_R022_T34VCM_20230227T082312,frozen_representative,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.18012422360248445,True,eligible_at_least_6_of_9_valid_pixels,9,0.0005266666666666675,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.58319,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-28,2021,ACOLITE,L2R,rhos,S2B_MSIL1C_20210528T100559_N0500_R022_T34VCM_20230227T022353,S2B_MSIL2A_20210528T100559_N0500_R022_T34VCM_20230227T082312,eligible_exact_l1c_product_found,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.2185247417379361,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0007110028217236202,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.58319,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-31,2021,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.51171,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-31,2021,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.51171,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-05-31,2021,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.51171,0,True,pre_2023,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-02,2021,L1C,L1C,TOA,S2A_MSIL1C_20210602T101031_N0500_R022_T34VCM_20230312T040328,S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411,exact_unique,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.07423580786026202,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0008400000000000005,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.02507,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-02,2021,L2A,L2A,BOA,S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411,S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411,frozen_representative,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.013698630136986337,True,eligible_at_least_6_of_9_valid_pixels,9,0.0006466666666666665,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.02507,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-02,2021,ACOLITE,L2R,rhos,S2A_MSIL1C_20210602T101031_N0500_R022_T34VCM_20230312T040328,S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411,eligible_exact_l1c_product_found,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,0.02564105173742364,True,eligible_at_least_6_of_9_valid_pixels,9,-0.00025850556169946994,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.02507,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-05,2021,L1C,L1C,TOA,S2A_MSIL1C_20210605T102021_N0500_R065_T34VCM_20230129T173124,S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617,exact_unique,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.06306306306306306,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0019200000000000016,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.60936,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-05,2021,L2A,L2A,BOA,S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617,S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617,frozen_representative,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.005405405405405373,True,eligible_at_least_6_of_9_valid_pixels,9,-9.99999999999994e-05,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.60936,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-05,2021,ACOLITE,L2R,rhos,S2A_MSIL1C_20210605T102021_N0500_R065_T34VCM_20230129T173124,S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617,eligible_exact_l1c_product_found,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,0.05732807122765423,True,eligible_at_least_6_of_9_valid_pixels,9,-0.001549675346662601,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.60936,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-07,2021,L1C,L1C,TOA,S2B_MSIL1C_20210607T100559_N0500_R022_T34VCM_20230313T212809,S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412,exact_unique,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.06618181818181826,True,eligible_at_least_6_of_9_valid_pixels,9,-0.003563333333333335,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.84397,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-07,2021,L2A,L2A,BOA,S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412,S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412,frozen_representative,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.028806584362139957,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0008600000000000014,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.84397,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-07,2021,ACOLITE,L2R,rhos,S2B_MSIL1C_20210607T100559_N0500_R022_T34VCM_20230313T212809,S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412,eligible_exact_l1c_product_found,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.019653422614977,True,eligible_at_least_6_of_9_valid_pixels,9,-0.003670804326732953,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.84397,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-10,2021,L1C,L1C,TOA,S2B_MSIL1C_20210610T101559_N0500_R065_T34VCM_20230321T010521,S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457,exact_unique,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.050952936600544535,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0020349999999999986,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.86602,0,True,pre_2023,True,True,eligible_method_specific_support,False,True,eligible_method_specific_support,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-10,2021,L2A,L2A,BOA,S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457,S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457,frozen_representative,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,0.0033003300330032804,True,eligible_at_least_6_of_9_valid_pixels,9,1.9999999999999185e-05,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.86602,0,True,pre_2023,True,True,eligible_method_specific_support,False,True,eligible_method_specific_support,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-10,2021,ACOLITE,L2R,rhos,S2B_MSIL1C_20210610T101559_N0500_R065_T34VCM_20230321T010521,S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457,eligible_exact_l1c_product_found,True,frozen_representative,exact_unique,True,True,True,no_valid_pixels_after_acolite_qa_in_3x3_window,6,9,False,nominal_fixed_665_705_740_nm,0,,False,ineligible_below_6_valid_pixels,0,,False,ineligible_below_6_valid_pixels,0,False,ineligible_below_6_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.86602,0,True,pre_2023,True,False,ineligible_frozen_observation_rule,False,False,ineligible_frozen_observation_rule,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2021-06-12,2021,L1C,L1C,TOA,S2A_MSIL1C_20210612T101031_N0500_R022_T34VCM_20230316T020649,S2A_MSIL2A_20210612T101031_N0500_R022_T34VCM_20230316T113702,exact_unique,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.06400550584996552,True,eligible_at_least_6_of_9_valid_pixels,9,-0.001444999999999995,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.57359,0,True,pre_2023,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
